id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
31,1514,316,438,37,53,344.25,467.90625,0.9674971103668213,0.9785016179084778,0,0,1296,966
32,3816,1214,614,81,81,1235.25,618.84375,0.9670678377151489,0.9741401672363281,0,0,1296,966
33,5631,562,658,68,125,627.75,739.59375,0.966729462146759,0.9764871001243591,0,0,1296,966
34,1797,137,925,51,40,141.75,950.90625,0.9651474952697754,0.9779977798461914,0,0,1296,966
35,1021,49,404,35,35,60.75,407.53125,0.9642534852027893,0.9863813519477844,0,0,1296,966
36,1153,1125,569,40,39,1154.25,588.65625,0.9638270735740662,0.9828031063079834,0,0,1296,966
37,52411,696,536,301,428,830.25,769.78125,0.9632227420806885,0.9501361846923828,0,0,1296,966
38,1549,266,36,51,40,303.75,75.46875,0.9626455903053284,0.9782886505126953,0,0,1296,966
39,2101,206,754,40,61,222.75,769.78125,0.9615194201469421,0.9801980257034302,0,0,1296,966
40,1732,948,3,43,57,951.75,45.28125,0.9598745703697205,0.9737592935562134,0,0,1296,966
41,14328,500,412,213,225,587.25,558.46875,0.959732174873352,0.9508654475212097,0,0,1296,966
42,3221,286,287,72,73,303.75,347.15625,0.9592241644859314,0.9718396067619324,0,0,1296,966
43,5990,617,348,86,118,627.75,407.53125,0.9591128826141357,0.970080554485321,0,0,1296,966
44,2175,556,853,45,69,587.25,860.34375,0.9586527347564697,0.9763421416282654,0,0,1296,966
45,1999,509,911,53,54,546.75,950.90625,0.9585495591163635,0.9752964377403259,0,0,1296,966
46,2500,499,0,130,32,546.75,15.09375,0.958173394203186,0.9689709544181824,0,0,1296,966
47,3396,1113,892,68,70,1113.75,920.71875,0.9560459852218628,0.9724158048629761,0,0,1296,966
48,19022,0,2,129,182,60.75,105.65625,0.9558762907981873,0.9648715853691101,0,0,1296,966
49,2670,0,631,48,71,20.25,679.21875,0.9556246995925903,0.9745199680328369,0,0,1296,966
50,542,812,691,31,23,830.25,709.40625,0.9554542899131775,0.9817184805870056,0,0,1296,966
51,7733,733,335,99,120,749.25,437.71875,0.9551923274993896,0.9573579430580139,0,0,1296,966
52,9136,614,597,109,147,627.75,709.40625,0.9551718831062317,0.9622702598571777,0,0,1296,966
53,1633,513,476,51,50,546.75,498.09375,0.9549733400344849,0.9823922514915466,0,0,1296,966
54,972,294,613,37,30,303.75,618.84375,0.954749584197998,0.9837067127227783,0,0,1296,966
55,1079,1211,800,33,39,1235.25,799.96875,0.9539419412612915,0.9733700752258301,0,0,1296,966
56,1569,1257,740,38,58,1275.75,769.78125,0.9537606239318848,0.9772870540618896,0,0,1296,966
57,2083,306,438,47,72,344.25,467.90625,0.9535181522369385,0.980038046836853,0,0,1296,966
58,1942,140,569,51,44,141.75,588.65625,0.9534894824028015,0.9856923818588257,0,0,1296,966
59,5357,142,196,70,102,141.75,226.40625,0.9533623456954956,0.9697080850601196,0,0,1296,966
60,1503,280,697,45,42,303.75,709.40625,0.951941967010498,0.9744094610214233,0,0,1296,966
61,3539,272,355,58,103,303.75,407.53125,0.9514462947845459,0.9672222137451172,0,0,1296,966
62,1230,1219,274,39,37,1235.25,286.78125,0.9509645700454712,0.9759807586669922,0,0,1296,966
63,896,598,609,32,35,627.75,618.84375,0.9505317807197571,0.9856194853782654,0,0,1296,966
64,3139,1092,95,68,74,1113.75,135.84375,0.9504437446594238,0.972047746181488,0,0,1296,966
65,289,170,327,20,18,182.25,347.15625,0.950259804725647,0.9896551966667175,0,0,1296,966
66,959,111,782,36,33,141.75,799.96875,0.949051022529602,0.9855222105979919,0,0,1296,966
67,2091,381,28,49,61,384.75,45.28125,0.9486445188522339,0.971280574798584,0,0,1296,966
68,1158,369,0,34,40,384.75,15.09375,0.947974443435669,0.9879621863365173,0,0,1296,966
69,899,928,60,30,35,951.75,75.46875,0.9471463561058044,0.9725877046585083,0,0,1296,966
70,594,52,553,26,28,60.75,558.46875,0.9466583728790283,0.9684385657310486,0,0,1296,966
71,1400,369,384,49,51,384.75,407.53125,0.9464870691299438,0.9676739573478699,0,0,1296,966
72,775,255,592,29,32,263.25,618.84375,0.9458386301994324,0.9720101952552795,0,0,1296,966
73,805,892,48,32,32,911.25,75.46875,0.9458186626434326,0.9815497994422913,0,0,1296,966
74,3082,266,3,55,73,303.75,15.09375,0.9437363147735596,0.9696679711341858,0,0,1296,966
75,306,91,543,21,17,101.25,558.46875,0.9436275362968445,0.9902597665786743,0,0,1296,966
76,539,239,189,29,22,263.25,196.21875,0.9435856938362122,0.988950252532959,0,0,1296,966
77,380,785,433,22,22,789.75,437.71875,0.9429640173912048,0.9740259647369385,0,0,1296,966
78,1420,899,285,49,36,911.25,286.78125,0.9428324699401855,0.9777158498764038,0,0,1296,966
79,1450,277,2,44,38,303.75,15.09375,0.9428084492683411,0.9667119383811951,0,0,1296,966
80,3800,230,443,65,83,263.25,467.90625,0.9427704811096191,0.9633737206459045,0,0,1296,966
81,1706,1079,676,40,57,1113.75,709.40625,0.9412587285041809,0.9635627269744873,0,0,1296,966
82,801,353,828,32,34,384.75,860.34375,0.9409895539283752,0.9778324961662292,0,0,1296,966
83,1104,1213,613,37,38,1235.25,649.03125,0.9403553605079651,0.9634906649589539,0,0,1296,966
84,2126,1069,631,55,50,1073.25,649.03125,0.9401999711990356,0.957162618637085,0,0,1296,966
85,2235,39,859,78,67,101.25,890.53125,0.9392601251602173,0.967883825302124,0,0,1296,966
86,1667,1076,818,41,49,1113.75,830.15625,0.9388155937194824,0.9745109677314758,0,0,1296,966
87,2399,140,569,61,57,182.25,618.84375,0.9383221864700317,0.9629327654838562,0,0,1296,966
88,1777,599,105,91,48,627.75,135.84375,0.9382569789886475,0.976097822189331,0,0,1296,966
89,1146,776,649,36,41,789.75,679.21875,0.9382318258285522,0.975841224193573,0,0,1296,966
90,1468,261,793,54,41,263.25,799.96875,0.9381676316261292,0.9757738709449768,0,0,1296,966
91,423,123,629,20,26,141.75,649.03125,0.937799334526062,0.9834905862808228,0,0,1296,966
92,746,529,407,31,36,546.75,437.71875,0.9374616146087646,0.9671915769577026,0,0,1296,966
93,341,872,606,17,25,870.75,618.84375,0.9354487657546997,0.9826086759567261,0,0,1296,966
94,431,698,317,36,14,708.75,316.96875,0.9349916577339172,0.9748283624649048,0,0,1296,966
95,3717,767,337,63,79,789.75,407.53125,0.9330840706825256,0.9518927335739136,0,0,1296,966
96,739,276,504,36,35,303.75,528.28125,0.9318479299545288,0.9812332391738892,0,0,1296,966
97,4965,50,445,103,78,141.75,498.09375,0.9318062663078308,0.9609775543212891,0,0,1296,966
98,574,333,796,39,20,344.25,799.96875,0.9307818412780762,0.9792746305465698,0,0,1296,966
99,344,365,163,21,19,384.75,166.03125,0.9304516315460205,0.9656160473823547,0,0,1296,966
100,935,440,616,44,28,465.75,618.84375,0.9303773045539856,0.9704952836036682,0,0,1296,966
101,784,413,881,35,27,425.25,890.53125,0.9302805662155151,0.9749059081077576,0,0,1296,966
102,955,902,289,37,31,911.25,316.96875,0.9302409887313843,0.969103991985321,0,0,1296,966
103,202,1110,95,15,16,1113.75,105.65625,0.9290023446083069,0.9900990128517151,0,0,1296,966
104,136,169,74,12,13,182.25,75.46875,0.9289517402648926,0.95652174949646,0,0,1296,966
105,541,1028,447,25,31,1032.75,467.90625,0.9288397431373596,0.9763205647468567,0,0,1296,966
106,1067,455,588,42,32,465.75,588.65625,0.9283899664878845,0.9750231504440308,0,0,1296,966
107,167,860,513,14,19,870.75,528.28125,0.9273955225944519,0.970588207244873,0,0,1296,966
108,2426,230,463,57,61,263.25,498.09375,0.9268028736114502,0.9585846662521362,0,0,1296,966
109,102,905,700,10,10,911.25,709.40625,0.9264242649078369,0.9901960492134094,0,0,1296,966
110,675,302,870,25,33,303.75,890.53125,0.9262151718139648,0.973607063293457,0,0,1296,966
111,493,169,456,28,26,182.25,467.90625,0.926202118396759,0.9699398875236511,0,0,1296,966
112,718,827,441,25,33,830.25,467.90625,0.9245005249977112,0.9725274443626404,0,0,1296,966
113,1446,719,724,37,57,749.25,769.78125,0.9235761165618896,0.9740967750549316,0,0,1296,966
114,6747,668,0,104,120,708.75,75.46875,0.9228010177612305,0.9663363695144653,0,0,1296,966
115,1999,213,372,37,70,222.75,377.34375,0.9227073192596436,0.9631268382072449,0,0,1296,966
116,1616,553,114,58,62,587.25,135.84375,0.9226937890052795,0.9635922312736511,0,0,1296,966
117,225,869,146,14,19,870.75,166.03125,0.9206686019897461,0.9694322943687439,0,0,1296,966
118,2263,369,615,58,52,384.75,649.03125,0.9205644130706787,0.9501075148582458,0,0,1296,966
119,1320,815,925,48,38,830.25,950.90625,0.920129656791687,0.955719530582428,0,0,1296,966
120,361,422,590,22,21,425.25,588.65625,0.9194419384002686,0.9754098653793335,0,0,1296,966
121,1991,440,738,62,46,465.75,739.59375,0.9189187288284302,0.9577187895774841,0,0,1296,966
122,151,7,286,13,13,20.25,286.78125,0.9182958602905273,0.9615384340286255,0,0,1296,966
123,1673,1124,568,41,60,1154.25,618.84375,0.9181063175201416,0.9705535769462585,0,0,1296,966
124,7758,424,10,58,168,465.75,75.46875,0.9174907803535461,0.9574655890464783,0,0,1296,966
125,357,267,341,21,20,263.25,347.15625,0.9170974493026733,0.9615384340286255,0,0,1296,966
126,257,853,242,20,20,870.75,256.59375,0.9165956974029541,0.9583333134651184,0,0,1296,966
127,1632,670,453,45,55,708.75,467.90625,0.9140381813049316,0.9608904719352722,0,0,1296,966
128,3938,462,179,65,74,506.25,196.21875,0.9139834642410278,0.9528769850730896,0,0,1296,966
129,3682,1066,591,58,91,1073.25,649.03125,0.9139444828033447,0.9533156752586365,0,0,1296,966
130,5375,461,178,112,76,506.25,226.40625,0.9129701852798462,0.9573925733566284,0,0,1296,966
131,1972,146,756,51,51,182.25,769.78125,0.9086472988128662,0.9739999771118164,0,0,1296,966
132,18795,0,3,246,181,20.25,166.03125,0.9083952903747559,0.9629900455474854,0,0,1296,966
133,247,866,488,13,19,870.75,498.09375,0.9078204035758972,0.9723320007324219,0,0,1296,966
134,1333,294,70,30,65,303.75,105.65625,0.907699465751648,0.9675516486167908,0,0,1296,966
135,2147,775,924,89,41,830.25,950.90625,0.9052972793579102,0.9621350169181824,0,0,1296,966
136,1930,1253,543,42,62,1275.75,588.65625,0.9013843536376953,0.9520202279090881,0,0,1296,966
137,166,812,547,15,14,830.25,558.46875,0.9009107351303101,0.9880239367485046,0,0,1296,966
138,2481,429,588,67,74,465.75,588.65625,0.9008362293243408,0.9575471878051758,0,0,1296,966
139,5752,1253,0,42,176,1275.75,15.09375,0.9005388617515564,0.9614531993865967,0,0,1296,966
140,538,697,0,25,37,708.75,15.09375,0.8993083238601685,0.9547920227050781,0,0,1296,966
141,1281,1239,341,44,42,1275.75,347.15625,0.898383617401123,0.9600920677185059,0,0,1296,966
142,698,439,738,33,31,465.75,739.59375,0.8982211947441101,0.9509803652763367,0,0,1296,966
143,1500,567,14,34,51,587.25,45.28125,0.8977056741714478,0.9581151604652405,0,0,1296,966
144,1244,1111,717,27,61,1113.75,739.59375,0.8965645432472229,0.9551886916160583,0,0,1296,966
145,54,907,530,7,7,911.25,528.28125,0.8961214423179626,0.9636363387107849,0,0,1296,966
146,2564,0,419,48,81,20.25,437.71875,0.895270824432373,0.952653706073761,0,0,1296,966
147,721,165,448,33,34,182.25,467.90625,0.8938696384429932,0.9525745511054993,0,0,1296,966
148,653,452,309,46,19,465.75,316.96875,0.889960527420044,0.9727685451507568,0,0,1296,966
149,275,741,321,16,19,749.25,316.96875,0.8888381719589233,0.9854545593261719,0,0,1296,966
150,941,1148,354,22,53,1154.25,377.34375,0.8864350318908691,0.9513960480690002,0,0,1296,966
151,41,987,280,6,6,992.25,286.78125,0.8854352235794067,1.0,0,0,1296,966
152,67,706,583,8,9,708.75,588.65625,0.8853159546852112,0.9850746393203735,0,0,1296,966
153,846,79,0,38,31,101.25,15.09375,0.8843522667884827,0.9537037014961243,0,0,1296,966
154,72,868,101,9,7,870.75,105.65625,0.8828650116920471,0.9863013625144958,0,0,1296,966
