id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
80,482,1033,552,21,25,1032.75,558.46875,0.9472131133079529,0.9754098653793335,0,0,1296,966
81,2187,1254,906,41,58,1275.75,950.90625,0.9455331563949585,0.9657039642333984,0,0,1296,966
82,913,283,257,33,41,303.75,286.78125,0.9451157450675964,0.9760869741439819,0,0,1296,966
83,7125,940,296,96,107,992.25,347.15625,0.9449551105499268,0.9583505392074585,0,0,1296,966
84,855,260,519,30,33,263.25,528.28125,0.9447579383850098,0.9803240895271301,0,0,1296,966
85,162,548,104,13,12,546.75,105.65625,0.9445411562919617,1.0,0,0,1296,966
86,1434,1032,670,46,51,1073.25,679.21875,0.9435176253318787,0.980663001537323,0,0,1296,966
87,1565,845,825,60,50,870.75,860.34375,0.9433829188346863,0.9703282713890076,0,0,1296,966
88,559,1110,530,27,30,1113.75,558.46875,0.9424907565116882,0.9649122953414917,0,0,1296,966
89,4183,1178,635,64,89,1194.75,679.21875,0.9422916769981384,0.9754078984260559,0,0,1296,966
90,1327,194,37,46,36,222.75,45.28125,0.9418087601661682,0.9710467457771301,0,0,1296,966
91,435,292,867,23,25,303.75,890.53125,0.9414837956428528,0.9729119539260864,0,0,1296,966
92,1095,125,285,38,36,141.75,286.78125,0.9402585625648499,0.9755434989929199,0,0,1296,966
93,1495,885,860,51,47,911.25,890.53125,0.9400396943092346,0.9722772240638733,0,0,1296,966
94,1948,1144,317,53,65,1154.25,347.15625,0.9382315874099731,0.9656912088394165,0,0,1296,966
95,8110,1064,155,89,120,1113.75,166.03125,0.9379542469978333,0.9567000269889832,0,0,1296,966
96,1213,927,811,38,67,951.75,860.34375,0.9378021359443665,0.9803600907325745,0,0,1296,966
97,2630,1112,686,60,62,1154.25,709.40625,0.9376113414764404,0.9744840264320374,0,0,1296,966
98,1498,1141,364,61,63,1154.25,407.53125,0.9367913007736206,0.9762219190597534,0,0,1296,966
99,1481,0,352,37,45,20.25,377.34375,0.9364099502563477,0.9752839207649231,0,0,1296,966
100,839,309,885,34,28,344.25,890.53125,0.9358569979667664,0.9649532437324524,0,0,1296,966
101,1351,962,298,56,36,992.25,316.96875,0.9356145858764648,0.9744338989257812,0,0,1296,966
102,818,1176,726,51,22,1194.75,739.59375,0.9345201253890991,0.9723557829856873,0,0,1296,966
103,1864,610,535,36,67,627.75,588.65625,0.9345108270645142,0.9678778052330017,0,0,1296,966
104,516,173,475,22,26,182.25,498.09375,0.9340770244598389,0.9884836673736572,0,0,1296,966
105,4277,1159,248,84,69,1235.25,286.78125,0.9340322017669678,0.9675862193107605,0,0,1296,966
106,467,1107,565,26,27,1113.75,588.65625,0.9338639974594116,0.9768907427787781,0,0,1296,966
107,2769,1234,428,61,59,1275.75,437.71875,0.9336748123168945,0.953373372554779,0,0,1296,966
108,2447,838,332,46,83,870.75,377.34375,0.932460606098175,0.9646586179733276,0,0,1296,966
109,2247,1246,475,49,81,1275.75,498.09375,0.9317600727081299,0.9697102904319763,0,0,1296,966
110,1669,218,783,28,71,222.75,799.96875,0.9316537976264954,0.9652532339096069,0,0,1296,966
111,531,12,933,26,25,20.25,950.90625,0.9316266775131226,0.9795158505439758,0,0,1296,966
112,436,19,72,21,24,20.25,75.46875,0.9302511811256409,0.9772727489471436,0,0,1296,966
113,2642,768,767,70,63,789.75,769.78125,0.9296663403511047,0.9574861526489258,0,0,1296,966
114,1528,252,734,43,44,263.25,769.78125,0.9290274381637573,0.9658284783363342,0,0,1296,966
115,3923,968,757,270,130,1032.75,860.34375,0.9289662837982178,0.9595505595207214,0,0,1296,966
116,1677,764,136,39,57,789.75,166.03125,0.9283646941184998,0.9574592113494873,0,0,1296,966
117,3830,670,314,77,92,708.75,347.15625,0.9279823303222656,0.9574686288833618,0,0,1296,966
118,3320,1220,362,68,62,1235.25,377.34375,0.9273626208305359,0.9579881429672241,0,0,1296,966
119,635,976,236,37,49,992.25,256.59375,0.9269598126411438,0.9719626307487488,0,0,1296,966
120,82,1070,15,10,9,1073.25,15.09375,0.9262943267822266,0.9759036302566528,0,0,1296,966
121,565,891,95,49,16,911.25,105.65625,0.9261710047721863,0.9789473414421082,0,0,1296,966
122,1569,1249,429,41,56,1275.75,467.90625,0.9251038432121277,0.9742138385772705,0,0,1296,966
123,2947,859,648,82,48,870.75,679.21875,0.92474365234375,0.9551345705986023,0,0,1296,966
124,71,751,253,8,8,749.25,256.59375,0.9242036938667297,0.9861111044883728,0,0,1296,966
125,177,247,342,14,15,263.25,347.15625,0.9238103032112122,0.9613259434700012,0,0,1296,966
126,944,196,0,33,37,222.75,15.09375,0.9237951636314392,0.9566115736961365,0,0,1296,966
127,193,134,680,15,16,141.75,679.21875,0.9234448671340942,0.9948453903198242,0,0,1296,966
128,906,1192,341,35,34,1194.75,347.15625,0.9233697056770325,0.9674620628356934,0,0,1296,966
129,1884,8,294,46,51,20.25,316.96875,0.9227427244186401,0.956250011920929,0,0,1296,966
130,20691,766,684,216,147,830.25,769.78125,0.9226586818695068,0.9537960290908813,0,0,1296,966
131,3915,968,820,185,67,992.25,860.34375,0.9214074611663818,0.9680342078208923,0,0,1296,966
132,2188,848,804,68,70,911.25,860.34375,0.9184347987174988,0.9640933275222778,0,0,1296,966
133,370,378,38,23,19,384.75,45.28125,0.9183094501495361,0.970588207244873,0,0,1296,966
134,1339,362,134,35,48,384.75,166.03125,0.9175050854682922,0.9541484713554382,0,0,1296,966
135,88,750,252,10,10,749.25,256.59375,0.9170160293579102,0.9550561904907227,0,0,1296,966
136,1404,952,677,61,40,992.25,709.40625,0.9148211479187012,0.9781227707862854,0,0,1296,966
137,149,414,369,12,15,425.25,377.34375,0.9134471416473389,0.9671052694320679,0,0,1296,966
138,79,907,741,8,10,911.25,739.59375,0.9134387969970703,1.0,0,0,1296,966
139,539,181,801,22,33,182.25,830.15625,0.9128013253211975,0.9581817984580994,0,0,1296,966
140,575,247,169,24,30,263.25,196.21875,0.9121278524398804,0.9658703207969666,0,0,1296,966
141,568,278,845,26,27,303.75,860.34375,0.9112949371337891,0.9536082744598389,0,0,1296,966
142,1191,1006,520,47,56,1032.75,528.28125,0.9111030101776123,0.9517185091972351,0,0,1296,966
143,1480,720,43,53,42,749.25,45.28125,0.9107203483581543,0.9550264477729797,0,0,1296,966
144,1584,1083,839,64,39,1113.75,860.34375,0.9100301861763,0.9538177251815796,0,0,1296,966
145,546,578,532,21,33,587.25,558.46875,0.9090361595153809,0.9800000190734863,0,0,1296,966
146,2603,1042,360,43,151,1073.25,467.90625,0.9084533452987671,0.9730754494667053,0,0,1296,966
147,608,1145,65,30,34,1154.25,75.46875,0.9081360101699829,0.9505581855773926,0,0,1296,966
148,50,905,403,8,6,911.25,407.53125,0.9077754616737366,0.9803921580314636,0,0,1296,966
149,732,564,936,38,29,587.25,950.90625,0.90613853931427,0.9676985144615173,0,0,1296,966
150,1469,582,915,55,47,627.75,920.71875,0.9051449298858643,0.9522229433059692,0,0,1296,966
151,872,850,425,31,35,870.75,437.71875,0.9042519927024841,0.9541386961936951,0,0,1296,966
152,825,134,471,27,43,141.75,498.09375,0.9027860164642334,0.9748502969741821,0,0,1296,966
153,773,1005,519,32,35,1032.75,528.28125,0.9005334377288818,0.9681122303009033,0,0,1296,966
154,873,566,523,34,42,587.25,558.46875,0.8986104726791382,0.9608062505722046,0,0,1296,966
155,3541,953,641,97,75,992.25,649.03125,0.8970287442207336,0.957976222038269,0,0,1296,966
156,553,1142,628,26,28,1154.25,649.03125,0.8946120142936707,0.9714794754981995,0,0,1296,966
157,6217,446,378,96,160,465.75,528.28125,0.8944963216781616,0.9665403962135315,0,0,1296,966
158,947,1181,558,34,37,1194.75,588.65625,0.8938730359077454,0.9507187008857727,0,0,1296,966
159,2251,837,21,54,87,870.75,75.46875,0.8894276022911072,0.9526704549789429,0,0,1296,966
160,701,244,826,32,28,263.25,830.15625,0.8835129141807556,0.9622905254364014,0,0,1296,966
161,4673,491,378,123,61,506.25,407.53125,0.8829288482666016,0.9626990556716919,0,0,1296,966
162,3289,939,446,80,74,992.25,467.90625,0.8811044692993164,0.959475576877594,0,0,1296,966
