id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
19,2897,299,423,52,73,303.75,437.71875,0.9720863103866577,0.9815636873245239,0,0,1296,966
20,2360,420,199,60,51,425.25,226.40625,0.9712855815887451,0.9848612546920776,0,0,1296,966
21,38502,730,734,416,229,1113.75,799.96875,0.9711544513702393,0.9545708298683167,0,0,1296,966
22,9007,40,845,94,118,60.75,860.34375,0.9708852767944336,0.9714410901069641,0,0,1296,966
23,1517,909,498,36,53,911.25,528.28125,0.9707516431808472,0.9823644757270813,0,0,1296,966
24,14169,488,41,154,145,546.75,105.65625,0.970664381980896,0.9759397506713867,0,0,1296,966
25,1985,279,6,41,64,303.75,15.09375,0.9704009890556335,0.9810094833374023,0,0,1296,966
26,1794,1090,207,47,53,1113.75,226.40625,0.969325602054596,0.986164927482605,0,0,1296,966
27,1297,725,666,46,36,749.25,679.21875,0.9680442214012146,0.9816653728485107,0,0,1296,966
28,1773,104,345,45,51,141.75,347.15625,0.9673709869384766,0.9848824143409729,0,0,1296,966
29,1195,618,195,41,39,627.75,226.40625,0.9670838713645935,0.9850124716758728,0,0,1296,966
30,4088,469,880,75,84,506.25,950.90625,0.9669414758682251,0.9680365324020386,0,0,1296,966
31,3430,461,0,89,58,546.75,15.09375,0.9645847082138062,0.9780979752540588,0,0,1296,966
32,14003,0,842,134,122,20.25,950.90625,0.9639824628829956,0.9658604860305786,0,0,1296,966
33,22263,461,333,168,178,587.25,467.90625,0.9637731313705444,0.9676706194877625,0,0,1296,966
34,2850,384,885,71,54,425.25,890.53125,0.9612762928009033,0.9771309494972229,0,0,1296,966
35,553,1196,228,29,22,1194.75,226.40625,0.9607437252998352,0.994584858417511,0,0,1296,966
36,3201,39,65,68,66,101.25,105.65625,0.9604711532592773,0.9845105409622192,0,0,1296,966
37,516,409,938,22,27,425.25,950.90625,0.9601155519485474,0.9826254844665527,0,0,1296,966
38,4561,604,0,95,70,668.25,45.28125,0.9599970579147339,0.9693171977996826,0,0,1296,966
39,1182,604,0,66,22,627.75,15.09375,0.9593455791473389,0.9857262969017029,0,0,1296,966
40,780,1265,131,17,51,1275.75,135.84375,0.958666205406189,0.987261176109314,0,0,1296,966
41,2503,574,510,57,60,587.25,558.46875,0.9585631489753723,0.97826087474823,0,0,1296,966
42,13093,749,555,131,151,870.75,649.03125,0.9581539630889893,0.9625215530395508,0,0,1296,966
43,719,373,0,31,26,384.75,15.09375,0.9564896821975708,0.9875690340995789,0,0,1296,966
44,3173,1104,405,70,83,1154.25,467.90625,0.9560166597366333,0.966295599937439,0,0,1296,966
45,2144,674,714,53,66,708.75,739.59375,0.9558491110801697,0.9815327525138855,0,0,1296,966
46,1902,412,144,58,44,465.75,166.03125,0.9547784924507141,0.9740124940872192,0,0,1296,966
47,2230,725,665,48,62,749.25,709.40625,0.9543194770812988,0.9596136808395386,0,0,1296,966
48,4893,618,143,121,90,668.25,196.21875,0.9542862176895142,0.9675795435905457,0,0,1296,966
49,603,1252,614,26,28,1275.75,618.84375,0.9540719985961914,0.9658536314964294,0,0,1296,966
50,2415,407,522,53,69,425.25,588.65625,0.954017162322998,0.9807218909263611,0,0,1296,966
51,1469,713,0,78,24,789.75,15.09375,0.953360915184021,0.9891672134399414,0,0,1296,966
52,892,0,303,37,30,20.25,316.96875,0.9530236124992371,0.9866220951080322,0,0,1296,966
53,5592,743,80,95,110,789.75,105.65625,0.9521393775939941,0.9718260169029236,0,0,1296,966
54,1907,489,562,55,49,506.25,588.65625,0.951826810836792,0.97826087474823,0,0,1296,966
55,1121,1113,597,39,39,1154.25,618.84375,0.9507384300231934,0.9615720510482788,0,0,1296,966
56,1596,1047,512,41,58,1073.25,528.28125,0.9499050378799438,0.9796044230461121,0,0,1296,966
57,1633,0,274,37,59,20.25,286.78125,0.9490517377853394,0.9758307933807373,0,0,1296,966
58,2665,604,890,63,75,627.75,950.90625,0.9490346908569336,0.9700775742530823,0,0,1296,966
59,1793,326,0,39,61,344.25,45.28125,0.948833703994751,0.9779371023178101,0,0,1296,966
60,927,845,309,37,34,870.75,316.96875,0.9481224417686462,0.9806451797485352,0,0,1296,966
61,181,498,271,13,15,506.25,286.78125,0.9475651979446411,0.9781420826911926,0,0,1296,966
62,2241,468,925,76,40,506.25,950.90625,0.9473719596862793,0.9650043845176697,0,0,1296,966
63,2615,237,351,45,97,263.25,437.71875,0.9470051527023315,0.9739720821380615,0,0,1296,966
64,429,369,870,24,23,384.75,890.53125,0.9469358921051025,0.9838709831237793,0,0,1296,966
65,907,640,676,37,30,668.25,679.21875,0.9468995928764343,0.9792349934577942,0,0,1296,966
66,4013,535,892,72,73,546.75,950.90625,0.9465252161026001,0.9647576808929443,0,0,1296,966
67,586,987,337,27,28,992.25,347.15625,0.9463562369346619,0.9781144857406616,0,0,1296,966
68,1563,713,0,78,36,749.25,15.09375,0.9454159736633301,0.9729560017585754,0,0,1296,966
69,3652,577,610,82,59,587.25,618.84375,0.9453293681144714,0.9692639708518982,0,0,1296,966
70,1374,1139,203,40,48,1154.25,226.40625,0.945224404335022,0.9812815189361572,0,0,1296,966
71,643,130,78,33,26,141.75,75.46875,0.9450545907020569,0.9769938588142395,0,0,1296,966
72,646,281,300,28,28,303.75,316.96875,0.9449002146720886,0.9846625924110413,0,0,1296,966
73,702,457,44,26,35,465.75,75.46875,0.9448644518852234,0.9886202216148376,0,0,1296,966
74,2397,408,769,46,64,425.25,769.78125,0.9446229338645935,0.9660670757293701,0,0,1296,966
75,941,1135,866,29,38,1154.25,890.53125,0.9432719349861145,0.9789473414421082,0,0,1296,966
76,2388,978,262,50,78,992.25,286.78125,0.9432159662246704,0.9584874510765076,0,0,1296,966
77,2159,645,48,41,87,668.25,75.46875,0.9426602125167847,0.9744991064071655,0,0,1296,966
78,2433,423,429,53,68,425.25,437.71875,0.9417399168014526,0.9667612314224243,0,0,1296,966
79,1638,459,142,42,61,465.75,196.21875,0.9404354095458984,0.9627627730369568,0,0,1296,966
80,1124,1029,456,35,43,1032.75,467.90625,0.9400687217712402,0.9805825352668762,0,0,1296,966
81,1195,955,593,43,39,992.25,618.84375,0.940019965171814,0.9759136438369751,0,0,1296,966
82,1362,0,827,35,46,20.25,860.34375,0.9353514909744263,0.9631769061088562,0,0,1296,966
83,3303,618,143,60,90,668.25,196.21875,0.9352203607559204,0.966031014919281,0,0,1296,966
84,905,443,43,40,37,465.75,45.28125,0.934884786605835,0.964091420173645,0,0,1296,966
85,1847,0,823,47,51,20.25,860.34375,0.9345980882644653,0.9754010438919067,0,0,1296,966
86,1626,638,143,41,47,668.25,166.03125,0.934512197971344,0.9829476475715637,0,0,1296,966
87,217,987,693,15,17,992.25,709.40625,0.9338595271110535,0.9954128265380859,0,0,1296,966
88,4981,1137,386,95,85,1154.25,407.53125,0.9330965876579285,0.9543137550354004,0,0,1296,966
89,3683,0,872,70,93,20.25,890.53125,0.9319206476211548,0.9578137397766113,0,0,1296,966
90,696,685,666,26,30,708.75,679.21875,0.9318684339523315,0.9773691892623901,0,0,1296,966
91,803,1011,511,34,28,1032.75,528.28125,0.9318463802337646,0.9814814925193787,0,0,1296,966
92,1118,369,730,38,35,384.75,739.59375,0.930907130241394,0.9805309772491455,0,0,1296,966
93,930,136,192,38,33,141.75,196.21875,0.9307283163070679,0.9671957492828369,0,0,1296,966
94,1194,1180,342,42,34,1194.75,347.15625,0.9293243288993835,0.9767634868621826,0,0,1296,966
95,153,376,800,11,15,384.75,799.96875,0.9290007948875427,0.9870129823684692,0,0,1296,966
96,3439,1120,0,50,118,1154.25,45.28125,0.9274453520774841,0.9685084223747253,0,0,1296,966
97,986,327,932,36,33,344.25,950.90625,0.9274290204048157,0.9642146825790405,0,0,1296,966
98,918,1020,840,48,24,1032.75,860.34375,0.9269264936447144,0.9719827771186829,0,0,1296,966
99,845,945,314,30,33,951.75,316.96875,0.9268118143081665,0.9627906680107117,0,0,1296,966
100,4662,203,689,95,154,222.75,830.15625,0.9267634153366089,0.953259289264679,0,0,1296,966
101,212,812,441,21,12,830.25,437.71875,0.9263425469398499,0.9813953638076782,0,0,1296,966
102,282,133,398,19,19,141.75,407.53125,0.9245201349258423,0.9790940880775452,0,0,1296,966
103,525,94,479,23,26,101.25,498.09375,0.9228609800338745,0.9700934290885925,0,0,1296,966
104,1970,983,429,43,68,992.25,437.71875,0.9227039813995361,0.9631106853485107,0,0,1296,966
105,878,942,17,35,32,951.75,15.09375,0.9222369194030762,0.976457417011261,0,0,1296,966
106,289,780,466,17,21,789.75,467.90625,0.9216449856758118,0.9793814420700073,0,0,1296,966
107,703,216,584,26,33,222.75,588.65625,0.921055257320404,0.9527121186256409,0,0,1296,966
108,1952,964,488,47,55,992.25,528.28125,0.9201430678367615,0.9608237147331238,0,0,1296,966
109,2547,68,592,50,66,101.25,649.03125,0.9198058843612671,0.9584455490112305,0,0,1296,966
110,931,95,480,44,30,101.25,498.09375,0.9184134006500244,0.9692796468734741,0,0,1296,966
111,514,728,387,44,33,749.25,407.53125,0.917961061000824,0.9789271950721741,0,0,1296,966
112,833,540,39,27,41,546.75,75.46875,0.9173325896263123,0.9715976119041443,0,0,1296,966
113,400,861,474,14,31,870.75,498.09375,0.9141665697097778,0.9629629850387573,0,0,1296,966
114,248,1157,554,25,11,1154.25,558.46875,0.9138302206993103,0.9919678568840027,0,0,1296,966
115,565,1228,374,67,30,1275.75,377.34375,0.913461446762085,0.9722703695297241,0,0,1296,966
116,1813,171,372,56,48,182.25,377.34375,0.9120625257492065,0.9615592956542969,0,0,1296,966
117,213,301,250,14,15,303.75,256.59375,0.9086445569992065,0.9814814925193787,0,0,1296,966
118,440,1264,548,21,28,1275.75,558.46875,0.9085740447044373,0.9798657894134521,0,0,1296,966
119,107,752,488,10,12,749.25,498.09375,0.9081885814666748,0.963302731513977,0,0,1296,966
120,1263,0,325,27,60,20.25,347.15625,0.9075235724449158,0.9633671045303345,0,0,1296,966
121,745,278,528,26,31,303.75,528.28125,0.9069039821624756,0.9616402387619019,0,0,1296,966
122,471,259,265,22,28,263.25,286.78125,0.905528724193573,0.9587628841400146,0,0,1296,966
123,311,902,337,35,20,911.25,347.15625,0.9055055975914001,0.9654088020324707,0,0,1296,966
124,7972,470,879,136,85,546.75,920.71875,0.9054772853851318,0.9616236090660095,0,0,1296,966
125,1013,560,6,34,38,587.25,15.09375,0.9029846787452698,0.9670222997665405,0,0,1296,966
126,1277,935,868,41,49,951.75,890.53125,0.9029368162155151,0.9556235671043396,0,0,1296,966
127,769,744,54,19,62,749.25,105.65625,0.9018201231956482,0.9580152630805969,0,0,1296,966
128,518,346,349,18,37,344.25,377.34375,0.9009048938751221,0.95652174949646,0,0,1296,966
129,1563,558,5,52,44,587.25,45.28125,0.899646520614624,0.9598997235298157,0,0,1296,966
130,1069,371,140,31,40,384.75,166.03125,0.8972560167312622,0.9522935748100281,0,0,1296,966
131,384,335,307,21,20,344.25,316.96875,0.8972291946411133,0.9793281555175781,0,0,1296,966
132,151,1102,702,14,18,1113.75,709.40625,0.8970738053321838,0.9803921580314636,0,0,1296,966
133,852,329,717,32,32,344.25,739.59375,0.8954830169677734,0.9599542617797852,0,0,1296,966
134,747,1048,216,32,32,1073.25,226.40625,0.8949500322341919,0.960578203201294,0,0,1296,966
135,1148,396,182,30,50,425.25,196.21875,0.893181562423706,0.9589743614196777,0,0,1296,966
136,258,294,338,15,21,303.75,347.15625,0.8921437859535217,0.9732824563980103,0,0,1296,966
137,1697,433,916,52,49,465.75,920.71875,0.8898264169692993,0.9501146674156189,0,0,1296,966
138,1160,171,373,36,47,182.25,377.34375,0.8890249133110046,0.9619289636611938,0,0,1296,966
139,215,770,40,17,14,789.75,45.28125,0.8884446620941162,0.9680365324020386,0,0,1296,966
140,238,1029,222,16,17,1032.75,226.40625,0.8876567482948303,0.9751037359237671,0,0,1296,966
141,534,981,628,64,34,992.25,649.03125,0.8839162588119507,0.9616788029670715,0,0,1296,966
142,307,1023,240,23,15,1032.75,256.59375,0.8834323287010193,0.9647436141967773,0,0,1296,966
143,501,114,488,31,22,141.75,498.09375,0.8816510438919067,0.9530332684516907,0,0,1296,966
